,review,prediction
30753,"['used', 'product', 'happy', 'ordered', 'good', 'value', 'money', 'complain', 'delivery', 'method', 'amazon', 'truck', 'driver', 'dumped', 'front', 'receiving', 'window', 'blocking', 'patient', 'wanting', 'check', 'appointment', 'get', 'wooden', 'roller', 'move', 'box', 'weighing', 'around', 'pound', 'inside', 'office', 'door', 'beyond', 'reception', 'area', 'driver', 'instructed', 'receptionist', 'delivering', 'box', 'manager', 'would', 'alerted', 'patient', 'not', 'blocked', 'not', 'danger', 'box']",4
30754,"['love', 'work', 'great']",4
30755,"['sound', 'quality', 'ok', 'voice', 'recognition', 'ai', 'pretty', 'poor', 'not', 'nearly', 'smart', 'siri', 'not', 'hand', 'free', 'like', 'required', 'much', 'fiddling', 'phone', 'complete', 'task', 'ultimately', 'lost', 'connectivity', 'phone', 'two', 'month', 'unable', 'reconnect', 'recommend']",4
30787,"['purchased', 'exact', 'headset', 'every', 'time', 'worn', 'headset', 'gotten', 'bad', 'feedback', 'colleague', 'saying', 'voice', 'not', 'clear', 'headset', 'good', 'regular', 'phone', 'call', 'music', 'not', 'good', 'video', 'calling', 'platform', 'like', 'zoom', 'team', 'etc', 'disappointed', 'purchase']",4
30812,[],4
30817,"['received', 'hdtv', 'antenna', 'today', 'literally', 'took', 'maybe', 'min', 'setup', 'programmed', 'tv', 'watching', 'hdtv', 'channel', 'easy', 'setup', 'best', 'part', 'no', 'cable', 'bill', 'thanks', 'great', 'product']",4
30822,"['perfect', 'chilling', 'poolside']",4
30843,"['first', 'got', 'everything', 'connect', 'want', 'connecting', 'everything', 'not', 'easy', 'hub', 'easily', 'connected', 'wifi']",4
30850,"['plugged', 'samsung', 'smart', 'phone', 'worked', 'quickly', 'anything', 'imagine', 'superior', 'shipping']",4
30869,"['excelente', 'precio', 'buenas', 'hojas', 'no', 'son', 'muy', 'delgadas', 'son', 'perfecta', 'para', 'la', 'impresiones', 'de', 'tarea', 'trabajo', 'muy', 'recomendo']",4
30876,"['one', 'week', 'cost', 'impressed', 'ordered', 'two', 'fact', 'using', 'local', 'storage', 'card', 'outside', 'housing', 'no', 'issue', 'yet', 'dry', 'far', 'using', 'motion', 'detection', 'feature', 'trigger', 'ifttt', 'routine', 'turn', 'outdoor', 'spotlight', 'combined', 'conventional', 'motion', 'detector', 'increase', 'detection', 'capability', 'yard', 'not', 'perfect', 'augment', 'well']",4
30889,"['playstation', 'plus', 'required', 'online', 'play', 'p', 'not', 'p', 'going', 'play', 'online', 'game', 'p', 'psplus', 'necessity', 'nothing', 'really', 'say', 'review', 'describe', 'p', 'plus', 'pretty', 'great', 'service', 'every', 'month', 'across', 'sony', 'console', 'p', 'p', 'psvita', 'handheld', 'get', 'free', 'game', 'yes', 'free', 'game', 'every', 'single', 'month', 'p', 'plus', 'member', 'generally', 'mixed', 'bag', 'indie', 'game', 'aaa', 'game', 'example', 'sleeping', 'dog', 'hohokum', 'borderland', 'gravity', 'rush', 'among', 'others', 'free', 'play', 'long', 'keep', 'p', 'plus', 'membership', 'membership', 'expires', 'lose', 'access', 'online', 'play', 'p', 'free', 'game', 'downloaded', 'renew', 'membership', 'whenever', 'want', 'content', 'gotten', 'prior', 'accessible', 'suffice', 'say', 'thing', 'worried', 'psplus', 'making', 'sure', 'get', 'best', 'deal', 'concerned', 'putting', 'credit', 'card', 'console', 'security', 'reason', 'p', 'plus', 'code', 'enter', 'p', 'store', 'console', 'worry']",4
30918,"['bubs', 'great', 'workout', 'totally', 'waterproof', 'ipx', 'sit', 'firmly', 'ear', 'noise', 'cancellation', 'passively', 'blocking', 'environment', 'via', 'fit', 'bass', 'biased', 'sound', 'not', 'find', 'true', 'wireless', 'bud', 'give', 'better', 'value', 'also', 'pair', 'galaxy', 'bud', 'plus', 'provide', 'superior', 'sound', 'time', 'price', 'also', 'ipx']",4
30927,"['enjoying', 'video', 'quality', 'wide', 'lens', 'picture', 'amount', 'recording', 'time', 'get', 'biggest', 'memory', 'card', 'allowed', 'however', 'sound', 'quality', 'suffers', 'would', 'cool', 'sort', 'zoom', 'camera', 'mounted', 'car', 'even', 'window', 'closed', 'no', 'radio', 'playing', 'recorded', 'audio', 'barely']",4
30930,"['charge', 'phone', 'long', 'cable', 'yay', 'phone', 'alive']",4
30939,"['perfect', 'camera', 'tablet', 'shoot', 'kid', 'activity']",4
30942,"['boy', 'worth', 'heck', 'yeah', 'rarely', 'see', 'product', 'live', 'hype', 'group', 'chamberlain', 'life', 'exceeds', 'expectation']",4
30947,"['bought', 'package', 'keyboard', 'wanted', 'something', 'could', 'backlit', 'really', 'care', 'mouse', 'since', 'part', 'package', 'figured', 'hell', 'mouse', 'would', 'nice', 'except', 'driver', 'software', 'control', 'functionality', 'not', 'work', 'unless', 'mouse', 'plugged', 'directly', 'pc', 'kvm', 'switch', 'driver', 'software', 'refuse', 'start', 'try', 'get', 'around', 'temporarily', 'plugging', 'mouse', 'pc', 'directly', 'configuring', 'driver', 'software', 'setting', 'lost', 'disconnect', 'plug', 'back', 'kvm', 'switch']",4
30973,"['nice', 'sound', 'improvement']",4
30989,['great'],4
31000,"['thing', 'two', 'month', 'even', 'hold', 'charge', 'sound', 'quality', 'bad', 'not', 'worth']",4
31029,"['exelente', 'producto', 'la', 'caja', 'venia', 'cellada', 'aunque', 'algo', 'mlatratata', 'pero', 'todo', 'funciona', 'sin', 'ningun', 'detalle', 'una', 'buena', 'compra']",4
31033,"['received', 'school', 'work', 'gaming', 'sound', 'great', 'easy', 'use', 'great', 'price', 'quality', 'love', 'color', 'light', 'feature', 'padded', 'comfort', 'day', 'wear', 'buy', 'brand', 'different', 'color', 'christmas', 'gift']",4
31038,"['great', 'keyboard', 'teenage', 'son', 'really', 'enjoys', 'held', 'well']",4
31046,"['great', 'ring', 'light', 'love']",4
31048,"['big', 'heavy', 'load', 'good', 'paper', 'love', 'show', 'doorstep', 'go', 'store', 'bright', 'white', 'work', 'well', 'hp', 'printer']",4
31072,['expected'],4
31078,"['excelente', 'rendimiento', 'entrega', 'inmediata', 'ademas', 'aprovecho', 'descuentos', 'de', 'prime']",4
31108,"['keyboard', 'fine', 'mouse', 'garbage', 'tbh', 'since', 'got', 'lagging', 'lot']",4
31115,"['fast', 'charge']",4
31123,"['great', 'hand', 'free', 'aspect', 'truck', 'cant', 'get', 'give', 'turn', 'turn', 'audible', 'instruction', 'mybe', 'not', 'something', 'right', 'another', 'thing', 'way', 'designed', 'open', 'plain', 'sight', 'outside', 'remove', 'hide', 'leave', 'truck', 'need', 'option', 'mount', 'someplace', 'not', 'visible']",4
31138,"['great', 'streaming', 'device', 'enjoy', 'watching', 'disney', 'new', 'roku']",4
31153,"['use', 'game', 'camera', 'good', 'memory']",4
31172,"['weight', 'carrying', 'case', 'usability', 'price', 'super', 'convenient', 'always', 'problem', 'unable', 'hold', 'camera', 'still', 'bad', 'boy', 'definitely', 'helped', 'take', 'great', 'memorable', 'photo', 'arrived', 'time', 'no', 'problem', 'packing', 'amazon', 'nailed', 'product']",4
31192,"['new', 'distance', 'world', 'school', 'work', 'extended', 'family', 'talk', 'mostly', 'done', 'online', 'turned', 'increasingly', 'need', 'good', 'microphone', 'laptop', 'mics', 'generate', 'echo', 'usually', 'pick', 'many', 'noise', 'applies', 'kid', 'class', 'make', 'sure', 'foreign', 'language', 'teacher', 'heard', 'correctly', 'got', 'headset', 'child', 'well', 'built', 'sturdy', 'able', 'withstand', 'abuse', 'like', 'ability', 'regulate', 'sound', 'level', 'mute', 'mic', 'cable', 'controller', 'ear', 'pad', 'head', 'cushion', 'soft', 'feel', 'nice', 'touch', 'headset', 'relatively', 'big', 'compared', 'regular', 'option', 'blue', 'light', 'feature', 'no', 'function', 'make', 'kid', 'reason', 'happy', 'quite', 'long', 'cable', 'kept', 'provided', 'fastener', 'well', 'designed', 'executed', 'headset', 'recommended', 'distance', 'learning', 'cool', 'shirt', 'not', 'visible', 'laptop', 'camera', 'cool', 'headset', 'light', 'make', 'kid', 'excited']",4
31201,"['controller', 'extremely', 'comfortable', 'par', 'xbox', 'one', 'p', 'controller', 'price', 'point', 'pretty', 'high', 'controller', 'seems', 'durable', 'high', 'quality', 'enough', 'anticipate', 'replace', 'long']",4
31210,"['paper', 'well', 'priced', 'good', 'quality', 'use', 'hp', 'paper', 'computer', 'no', 'dust', 'clean', 'printing', 'price', 'good', 'amazon', 'delieverd', 'withing', 'two', 'day']",4
31215,"['ya', 'tengo', 'un', 'aproximadamente', 'un', 'me', 'con', 'ella', 'en', 'mi', 'celular', 'se', 'comporta', 'muy', 'bien']",4
31216,"['upgraded', 'wife', 'gaming', 'streaming', 'computer', 'christmas', 'get', 'wrong', 'upgrade', 'gen', 'anything', 'newer', 'going', 'better', 'exceeded', 'expectation', 'streaming', 'fps', 'drop', 'top', 'rig', 'look', 'good', 'cooler', 'light', 'easy', 'install', 'no', 'problem', 'box', 'not', 'tech', 'genius', 'know', 'benchmark', 'technical', 'stuff', 'hobbyist', 'real', 'world', 'usage', 'amazing']",4
31292,"['decent', 'quality', 'price', 'however', 'month', 'getting', 'multiple', 'disconnection', 'issue', 'one', 'no', 'longer', 'hold', 'charge', 'even', 'overnight', 'chargingi', 'recommend', 'putting', 'cost', 'towards', 'better', 'dependable', 'set', 'earphone']",4
31306,"['originally', 'purchased', 'two', 'mini', 'plug', 'two', 'larger', 'plug', 'two', 'light', 'switch', 'returned', 'two', 'larger', 'plug', 'due', 'not', 'reliable', 'wish', 'returned', 'tp', 'link', 'device', 'return', 'window', 'looking', 'fun', 'toy', 'wow', 'friend', 'family', 'like', 'watch', 'turn', 'table', 'lamp', 'sofa', 'may', 'like', 'device', 'work', 'great', 'not', 'really', 'not', 'matter', 'however', 'want', 'device', 'real', 'application', 'think', 'disappointed']",4
31311,"['far', 'cheap', 'pack', 'screen', 'protector', 'go', 'perfect', 'pack', 'durable', 'screen', 'protector']",4
31316,"['actually', 'love', 'wonderful', 'crisp', 'sound', 'great', 'bass', 'setting', 'need', 'biggest', 'plus', 'volume', 'actually', 'stay', 'set', 'unlike', 'regular', 'television', 'volume', 'get', 'louder', 'even', 'time', 'quieter', 'switch', 'commercial', 'would', 'highly', 'suggest', 'irritated', 'fluctuation', 'television', 'volume', 'switching', 'commercial', 'sponsor', 'break', 'continually', 'raise', 'lower', 'volume', 'star', 'big', 'red']",4
31320,"['fit', 'right', 'plus', 'stayed', 'year', 'straight', 'without', 'peeling', 'scratch']",4
31328,"['know', 'fault', 'product', 'next', 'day', 'think', 'system', 'would', 'tell', 'even', 'honor', 'sale', 'price', 'brick', 'mortar', 'store', 'would', 'simply', 'walk', 'back', 'would', 'give', 'discount', 'accurately', 'would', 'give', 'sale', 'price', 'day', 'purchased', 'product', 'great', 'help', 'feel', 'chapped', 'next', 'day', 'already', 'opened', 'started', 'using']",4
31339,"['easy', 'connect', 'sound', 'great']",4
31341,"['never', 'got', 'point', 'fire', 'stick', 'already', 'smart', 'tv', 'got', 'parent', 'christmas', 'give', 'little', 'organization', 'stuff', 'going', 'tv', 'wow', 'love', 'bought', 'one', 'day', 'set', 'lol', 'thing', 'im', 'not', 'fan', 'really', 'doesnt', 'work', 'echo', 'well', 'pretty', 'much', 'use', 'remote']",4
31357,"['speaker', 'amazing', 'sound', 'quality', 'battery', 'life', 'impressive']",4
31393,"['good', 'quality', 'bracket', 'fairly', 'easy', 'install']",4
31394,"['arrived', 'time', 'easy', 'set', 'like', 'charge', 'different', 'phone', 'different', 'type', 'cord', 'charging', 'faster', 'expected', 'like', 'small', 'size', 'cord', 'came', 'unit']",4
31433,"['liftmaster', 'garage', 'door', 'opener', 'instruction', 'app', 'incorrect', 'required', 'call', 'support', 'thankfully', 'painless', 'learn', 'led', 'light', 'yellow', 'garage', 'opener', 'however', 'app', 'yellow', 'work', 'tech', 'support', 'call', 'eventually', 'use', 'purple', 'light', 'asking', 'color', 'plastic', 'antenna', 'liftmaster', 'chamberlain', 'company', 'seems', 'odd', 'would', 'make', 'mistake', 'thereafter', 'opener', 'work', 'intended', 'another', 'curious', 'fact', 'partner', 'amazon', 'house', 'delivery', 'yet', 'offer', 'support', 'alexa']",4
31446,"['product', 'work', 'advertised', 'build', 'quality', 'feel', 'good', 'school', 'recommended', 'year', 'warranty', 'first', 'impression', 'strong']",4
31458,"['working', 'beautifully']",4
31459,"['wall', 'mount', 'easy', 'install', 'includes', 'lot', 'different', 'size', 'screw', 'accessory', 'needed', 'install', 'quality', 'feel', 'good', 'installed', 'older', 'sony', 'tv', 'definitely', 'heavier', 'newer', 'model', 'end', 'need', 'tilt', 'tv', 'always', 'nice', 'option', 'case', 'need']",4
31460,"['purchased', 'work', 'help', 'noise', 'cancelling', 'tried', 'using', 'feature', 'notice', 'much', 'difference', 'additionally', 'plugged', 'computer', 'find', 'cord', 'not', 'long', 'requires', 'move', 'closer', 'computer', 'prevent', 'pulling', 'also', 'color', 'advertised', 'dark', 'green', 'actually', 'pretty', 'teal', 'color', 'leaving', 'review', 'representative', 'contacted', 'effort', 'correct', 'far', 'best', 'level', 'customer', 'service', 'received', 'amazon', 'prime', 'member', 'year', 'thank', 'caring', 'satisfaction', 'customer']",4
31461,['awesome'],4
31462,"['first', 'super', 'excited', 'use', 'bluetooth', 'headphone', 'starting', 'break', 'act', 'great', 'first', 'day', 'see', 'cheap', 'earbuds', 'take', 'hour', 'using', 'need', 'recharged', 'im', 'honestly', 'sad', 'ended', 'worse', 'old', 'headphone', 'bc', 'spent', 'money']",4
31481,['no'],4
31484,"['plug', 'earphone', 'outlet', 'connect', 'bluetooth', 'headphone', 'get', 'terrific', 'sound']",4
31510,"['got', 'gift', 'si', 'love', 'great', 'sound', 'quality', 'battery', 'life']",4
31532,"['love', 'multiple', 'sclerosis', 'make', 'life', 'lot', 'easier', 'make', 'call', 'check', 'weather', 'turn', 'light', 'see', 'door', 'set', 'reminder', 'take', 'medicine', 'reminder', 'doctor', 'appointment', 'made', 'life', 'much', 'easier', 'also', 'send', 'message', 'also', 'get', 'recipe', 'almost', 'feel', 'like', 'made']",4
31548,"['great', 'bud', 'value', 'great', 'great', 'sound', 'isolation', 'battery', 'bud', 'not', 'great', 'music', 'high', 'volume', 'drain', 'hour', 'normal', 'use', 'last', 'day', 'case', 'good', 'juice', 'charge', 'bud', 'time', 'bought', 'three', 'till', 'still', 'buying', 'great']",4
31555,"['purchased', 'item', 'son', 'christmas', 'ordered', 'early', 'december', 'order', 'ensure', 'time', 'delivery', 'christmas', 'last', 'week', 'mic', 'stopped', 'working', 'used', 'week', 'unable', 'return', 'due', 'already', 'going', 'past', 'day', 'return', 'policy', 'amazon', 'truly', 'disappointed', 'waste', 'money', 'son', 'excited', 'use', 'new', 'gaming', 'headphone', 'search', 'better', 'product', 'not', 'purchase']",4
31558,"['headset', 'one', 'best', 'awhile', 'great', 'noise', 'cancelling', 'fantastic', 'sound', 'quality', 'friend', 'say', 'mic', 'much', 'better', 'quality', 'others', 'would', 'highly', 'recommend', 'headset', 'gamer']",4
31561,"['great', 'monwy']",4
31567,"['cool', 'useful', 'need', 'get', 'worth', 'money']",4
31571,"['got', 'dad', 'said', 'perfect', 'really', 'like', 'especially', 'since', 'way', 'better', 'one']",4
31575,"['habia', 'comprado', 'un', 'headphone', 'para', 'mi', 'nino', 'ahora', 'ordene', 'otro', 'para', 'mi', 'nina', 'los', 'do', 'le', 'encanto', 'la', 'calidad', 'incluso', 'sirve', 'para', 'adultos', 'tambien', 'recomendado']",4
31589,"['look', 'work', 'great', 'feel', 'cheap', 'function', 'good', 'rgb', 'work', 'great']",4
31591,"['first', 'charger', 'anything', 'charger', 'console', 'usb', 'adapter', 'observed', 'charger', 'requires', 'plug', 'source', 'no', 'adapter', 'included', 'charger', 'keep', 'damaging', 'usb', 'port', 'controller', 'allow', 'charge', 'controller', 'via', 'headset', 'input', 'opposite', 'side', 'even', 'unable', 'charge', 'usb', 'port', 'love', 'work', 'well']",4
31598,"['great', 'sound', 'small', 'speaker', 'battery', 'life', 'great', 'charge', 'quick', 'grab', 'go', 'month', 'use', 'almost', 'every', 'night', 'falling', 'asleep', 'music', 'charge', 'time', 'far']",4
31601,"['received', 'bose', 'soundlink', 'bluetooth', 'speaker', 'gift', 'loved', 'much', 'bought', 'one', 'family', 'gift', 'great', 'sound', 'loud', 'size', 'speaker', 'connects', 'bluetooth', 'iphones', 'effortlessly', 'great', 'portable', 'speaker', 'great', 'value']",4
31607,"['apparently', 'slow', 'sd', 'card', 'slow', 'entry', 'level', 'moto', 'fast', 'not', 'sure', 'make', 'difference', 'sound', 'good']",4
31618,"['excelente', 'servicio', 'lo', 'entregaron', 'ante', 'del', 'plazo', 'de', 'entrega', 'lo', 'que', 'f', 'en', 'la', 'publicacion', 'e', 'lo', 'que', 'recibes']",4
31641,"['use', 'one', 'earbud', 'time', 'touch', 'setting', 'useless', 'right', 'earbud', 'tap', 'forward', 'song', 'left', 'earbud', 'tap', 'back', 'song', 'wearing', 'right', 'earbud', 'skip', 'forward', 'wearing', 'left', 'earbud', 'skip', 'backward']",4
31658,"['worked', 'great', 'brief', 'bit', 'time', 'day', 'used', 'last', 'week', 'working', 'fine', 'stopped', 'connecting', 'device', 'paired', 'tried', 'unpairing', 'pair', 'not', 'pleased', 'especially', 'since', 'cannot', 'get', 'company', 'contact', 'back', 'probably', 'due', 'everything', 'shutting', 'right']",4
31659,"['not', 'quite', 'good', 'xbox', 'controller', 'way', 'better', 'holding', 'joycons', 'hour']",4
31661,"['tp', 'link', 'always', 'make', 'decent', 'smart', 'device', 'happy', 'purchase']",4
31691,"['eye', 'hurt', 'head', 'hurt', 'finger', 'hurt', 'drinking', 'caffeine', 'day', 'play', 'till', 'joycons', 'died', 'grabbed', 'another', 'pair', 'far', 'long', 'since', 'played', 'perfection', 'sure', 'little', 'thing', 'like', 'menu', 'navigation', 'messing', 'spirit', 'could', 'tweaked', 'improving', 'load', 'time', 'per', 'match', 'well', 'even', 'second', 'would', 'make', 'game', 'thay', 'much', 'better', 'collector', 'want', 'everything', 'unlocked', 'want', 'beat', 'everything', 'everytime', 'think', 'getting', 'close', 'find', 'thing', 'thing', 'much', 'content', 'mario', 'party', 'lack', 'content', 'blast', 'playing', 'several', 'group', 'friend', 'smash', 'hermit', 'care', 'hour', 'game', 'play', 'keep', 'busy', 'hell', 'maybe', 'log', 'hyping', 'month', 'keeping', 'spoiling', 'watching', 'nintendo', 'want', 'u', 'must', 'say', 'game', 'better', 'thought', 'regret', 'fact', 'happy', 'drop', 'dlc', 'much', 'enjoying', 'far', 'sure', 'not', 'everyone', 'man', 'game', 'update', 'time', 'playing', 'game', 'exspoling', 'offer', 'still', 'love', 'beat', 'spirt', 'world', 'hour', 'completion', 'oh', 'pleased', 'love', 'light', 'fighter', 'deal', 'alot', 'damage', 'quick', 'power', 'knock', 'people', 'ring', 'early', 'heavy', 'hitter', 'power', 'deal', 'alot', 'damage', 'knock', 'player', 'early', 'suffer', 'slower', 'soak', 'damage', 'depending', 'play', 'play', 'determines', 'well', 'opponent']",4
